PQGram,Count
sprite:userDef|script|{doSetVar}|*|varMenu:userDef|literal:userDef,3
doIf|script|{turn}|reportRandom|*|*,2
stage:userDef|sprite:userDef|{script}|doForever,7
doIf|script|{doChangeVar}|varMenu:userDef,2
"{doSetVar}|varMenu:userDef|literal:userDef|*",3
"{script}|*|turn",2
"{script}|doForever",4
doForever|script|{doIf}|*|*|reportTouchingObject,1
"{sprite:userDef}|script|*|*|*",1
"{reportTouchingColor}|literal:userDef|*|*",1
"{doForever}|script|*",2
"{doIf}|script|*|*|*",8
script|doIf|{reportKeyPressed}|literal:userDef|*,4
sprite:userDef|script|{receiveGo}|*|*,1
"{doForever}|script|*",7
snapshot|stage:userDef|{sprite:userDef}|script|script|*,2
sprite:userDef|script|{doForever}|*|*|script,4
doIf|{reportLessThan}|var:userDef|literal:userDef|*|*,1
"{script}|changeYPosition|*|*|*",2
doIf|script|{doChangeVar}|*|*|*|varMenu:userDef,2
doForever|script|{doIf}|script|*|*|*,5
script|{doForever}|*|*|*|script,1
sprite:userDef|script|{gotoXY}|literal:userDef,3
script|{gotoXY}|*|*|*|literal:userDef,1
doForever|{script}|*|*|forward,1
snapshot|stage:userDef|{sprite:userDef}|script,9
"{reportKeyPressed}|*|*|literal:userDef",2
doForever|{script}|*|*|doIf|*,2
doForever|{script}|*|*|*|doIf,3
"{script}|*|*|changeYPosition|*",3
doIf|{script}|changeYPosition|*,1
"{literal:userDef}|*|*",1
"{script}|receiveGo",9
script|{gotoXY}|*|*|literal:userDef|literal:userDef,5
stage:userDef|sprite:userDef|{script}|doForever|*|*,1
"{script}|gotoXY|*|*|*",1
"{doChangeVar}|*|varMenu:userDef|literal:userDef",1
"{gotoXY}|literal:userDef|*|*",5
doIf|script|{turn}|*|*|*|reportRandom,1
"{doStopThis}|*|literal:userDef|*|*",1
"{script}|doIf|*|*",4
doForever|script|{doIf}|*|reportTouchingObject|script,1
"{script}|doChangeVar|gotoXY|*",2
script|doForever|{script}|doIf,4
"{snapshot}|varDec:userDef|*|*",1
script|{gotoXY}|*|literal:userDef|literal:userDef|*,4
"{reportTouchingObject}|*|literal:userDef|*|*",1
script|{doIf}|*|reportLessThan|script|*,1
script|{doChangeVar}|*|*|varMenu:userDef,3
"{script}|*|doIf|*",3
"{script}|*|receiveGo|gotoXY|*",1
sprite:userDef|script|{doForever}|*|script|*,8
script|doForever|{script}|doIf|doIf|*,3
doIf|script|{changeYPosition}|*|literal:userDef|*|*,2
doIf|{reportTouchingObject}|literal:userDef|*,1
script|doIf|{reportTouchingObject}|literal:userDef|*|*,2
"{sprite:userDef}|*|script|script|*",1
script|doIf|{script}|*|*|*|changeYPosition,2
doIf|script|{changeYPosition}|literal:userDef|*,3
doForever|script|{doIf}|reportKeyPressed|script|*,3
"*|*|{snapshot}|*|stage:userDef|varDec:userDef|varDec:userDef",1
script|doIf|{reportKeyPressed}|*|literal:userDef|*,3
script|{changeYPosition}|*|*|*|literal:userDef,4
script|doIf|{reportTouchingColor}|*|*|literal:userDef,2
script|{changeYPosition}|literal:userDef|*|*,1
doIf|{script}|*|*|changeYPosition,3
"{doIf}|*|*|reportKeyPressed",1
script|{doForever}|*|script|*|*,4
doForever|script|{doIf}|script|*|*,7
"{changeYPosition}|literal:userDef|*|*|*",3
doChangeVar|{literal:userDef}|*|*|*|*,1
script|{doIf}|reportKeyPressed|script,1
"{doWait}|*|literal:userDef|*|*",1
"{script}|*|*|doIf|doIf",3
"{script}|receiveGo",6
script|doForever|{script}|doIf|*|*,6
script|{turn}|reportRandom|*,2
"{script}|doStopThis",1
sprite:userDef|{script}|receiveGo|doForever|*,3
doForever|script|{doIf}|script|*|*,5
"{literal:userDef}|*|*|*|*",1
script|{doForever}|*|script,6
script|turn|{reportRandom}|literal:userDef|literal:userDef|*,1
stage:userDef|sprite:userDef|{script}|doSetVar|doSetVar|doForever|*,1
sprite:userDef|script|{gotoXY}|literal:userDef|*,1
doForever|script|{doIf}|reportTouchingObject,1
"{sprite:userDef}|*|*|script",2
"{script}|*|*|receiveGo",9
"{doIf}|reportKeyPressed|script",1
reportKeyPressed|{literal:userDef}|*,1
doForever|script|{doIf}|script,3
doIf|{script}|*|*|turn,2
"{doSetVar}|*|*|*|varMenu:userDef",2
script|doIf|{reportKeyPressed}|literal:userDef,2
"{script}|receiveGo|gotoXY|*|*",3
"{gotoXY}|literal:userDef|literal:userDef",5
reportTouchingColor|{literal:userDef}|*|*,1
script|{doChangeVar}|*|*|varMenu:userDef|literal:userDef,1
"{doForever}|*|*|script",4
doForever|script|{forward}|*|literal:userDef|*|*,1
script|{doForever}|script|*|*,1
stage:userDef|sprite:userDef|{script}|*|*|receiveGo|gotoXY,2
"{script}|doForever",5
stage:userDef|{sprite:userDef}|script|*|*,2
snapshot|stage:userDef|{sprite:userDef}|script,4
sprite:userDef|script|{doForever}|script|*|*|*,4
doIf|{reportKeyPressed}|literal:userDef|*,1
"{script}|doIf|doIf|*",2
doForever|{script}|doIf|*,4
sprite:userDef|{script}|receiveGo|gotoXY,3
sprite:userDef|script|{doForever}|script,6
sprite:userDef|{script}|*|*|receiveGo,10
script|{gotoXY}|literal:userDef|literal:userDef,3
doIf|script|{changeYPosition}|*|literal:userDef,1
doForever|{script}|*|doIf|doIf|*,2
"{script}|*|receiveGo|doForever",4
"{script}|gotoXY|*",2
doIf|script|{changeYPosition}|*|*|*|literal:userDef,3
"{doForever}|*|script|*|*",6
"{sprite:userDef}|script",6
script|{gotoXY}|literal:userDef|literal:userDef|*,2
"{script}|receiveGo|doForever|*|*",5
"{doWait}|literal:userDef",1
changeYPosition|{literal:userDef}|*|*,1
doIf|{reportLessThan}|var:userDef|literal:userDef|*,1
script|doForever|{script}|*|doIf|*,1
script|doForever|{script}|doIf|doIf,3
"{reportRandom}|*|literal:userDef|literal:userDef",2
doIf|reportLessThan|{var:userDef}|*|*|*,1
script|{doChangeVar}|literal:userDef,1
"{doIf}|script|*",4
script|doForever|{script}|*|doIf|*|*,3
script|doIf|{reportTouchingObject}|*|literal:userDef,2
sprite:userDef|{script}|doForever,2
doIf|script|{gotoXY}|literal:userDef,2
doIf|script|{doChangeVar}|*|varMenu:userDef,2
script|{doSetVar}|*|*|varMenu:userDef|literal:userDef,2
sprite:userDef|{script}|doForever,7
script|{doStopThis}|*|*|literal:userDef|*,1
"{doIf}|script|*",9
"{script}|*|*|*|turn",1
"{reportTouchingColor}|literal:userDef|*|*|*",2
sprite:userDef|script|{doSetVar}|*|varMenu:userDef,1
sprite:userDef|{script}|receiveGo|gotoXY|*|*,1
"{script}|gotoXY",2
doForever|{script}|doWait|*,1
sprite:userDef|script|{doForever}|*|*|script,2
doIf|script|{changeYPosition}|*|*|literal:userDef,3
"{doIf}|script|*|*",9
doForever|{script}|*|*|doIf|doIf,2
"{doChangeVar}|varMenu:userDef|literal:userDef",2
script|{doForever}|*|*|*|script,3
"{script}|*|*|doStopThis|*",1
script|doIf|{script}|*|*|*|turn,1
script|doIf|{script}|changeYPosition|*,4
doIf|{reportLessThan}|*|var:userDef|literal:userDef,1
sprite:userDef|{script}|doForever|*,7
sprite:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef|*,1
doForever|script|{doIf}|*|*|*|reportLessThan,1
script|{gotoXY}|*|*|literal:userDef,1
script|doIf|{reportTouchingColor}|*|literal:userDef,1
script|doIf|{script}|changeYPosition|*|*,4
sprite:userDef|{script}|receiveGo|doSetVar|doForever,1
doForever|script|{doIf}|reportTouchingObject|script|*,1
"{reportRandom}|literal:userDef|*|*",1
sprite:userDef|{script}|doForever|*|*|*,1
"{script}|*|*|receiveGo",4
script|doIf|{reportKeyPressed}|*|literal:userDef|*|*,2
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever,6
snapshot|{stage:userDef}|sprite:userDef,1
"{script}|changeYPosition|*|*",3
sprite:userDef|{script}|receiveGo|doSetVar|doForever|*,1
doIf|script|{gotoXY}|literal:userDef|*|*,1
"{script}|*|doIf",2
doIf|{reportTouchingObject}|*|*|*|literal:userDef,2
doIf|script|{doStopThis}|literal:userDef|*,1
sprite:userDef|{script}|gotoXY|*|*|*,2
script|doIf|{reportKeyPressed}|*|*|literal:userDef,1
snapshot|stage:userDef|{sprite:userDef}|script|script|*|*,3
script|doIf|{script}|turn|*,2
"{script}|doChangeVar|doWait|*|*",1
"{sprite:userDef}|script|script",1
snapshot|{varDec:userDef}|*|*,1
"{sprite:userDef}|script|script",6
"{reportTouchingColor}|literal:userDef|*",1
"{doForever}|*|*|script|*",3
doForever|script|{doWait}|literal:userDef|*|*|*,1
"{doIf}|*|reportKeyPressed",1
"{doIf}|*|reportLessThan|script|*",1
sprite:userDef|{script}|*|*|*|receiveGo,6
script|doForever|{script}|*|doIf|doIf,3
doForever|script|{doIf}|reportTouchingColor|script,2
"{script}|bounceOffEdge|*|*",1
"{gotoXY}|literal:userDef|literal:userDef|*|*",4
doForever|script|{doIf}|reportTouchingColor,2
script|changeYPosition|{literal:userDef}|*|*|*|*,1
sprite:userDef|script|{gotoXY}|*|*|literal:userDef,3
"{reportLessThan}|*|var:userDef",1
script|doIf|{reportKeyPressed}|literal:userDef|*|*|*,4
sprite:userDef|script|{doForever}|*|script|*|*,6
"*|*|{snapshot}|varDec:userDef|varDec:userDef",3
"{doIf}|*|reportKeyPressed|script",1
script|doForever|{script}|doChangeVar|doWait|*|*,1
"{script}|*|doIf|doIf|*",3
"{script}|doForever",6
script|doIf|{reportLessThan}|literal:userDef,1
"{sprite:userDef}|script|script|script",5
"{script}|gotoXY",3
script|doIf|{script}|*|turn,2
"*|snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|*|*",1
script|{doStopThis}|*|literal:userDef|*,1
"{script}|doChangeVar|doWait",1
"{script}|*|*|turn|*",1
doForever|script|{doIf}|*|*|reportKeyPressed,1
sprite:userDef|script|{gotoXY}|literal:userDef|*|*|*,3
stage:userDef|sprite:userDef|{script}|*|*|receiveGo,1
script|{doSetVar}|varMenu:userDef|literal:userDef|*|*,2
script|{gotoXY}|literal:userDef|*,3
script|doIf|{script}|*|changeYPosition,4
doForever|script|{doIf}|script,8
stage:userDef|sprite:userDef|{script}|doForever|*|*,8
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|varDec:userDef",1
"{changeYPosition}|*|*|literal:userDef",4
script|{doIf}|*|*|reportLessThan|script,1
doIf|{script}|*|changeYPosition|*,4
sprite:userDef|{script}|doForever|*,2
doForever|{script}|*|doIf|*,3
sprite:userDef|script|{doSetVar}|varMenu:userDef,2
doIf|{reportKeyPressed}|literal:userDef,1
"{varDec:userDef}|*|*",1
doWait|{literal:userDef}|*|*,1
script|{turn}|*|reportRandom|*|*,1
"{script}|*|*|changeYPosition",2
script|doIf|{reportTouchingObject}|literal:userDef,2
script|{turn}|reportRandom|*|*,1
doForever|script|{doIf}|*|reportTouchingObject,2
"{doChangeVar}|varMenu:userDef|literal:userDef|*",2
sprite:userDef|script|{doSetVar}|literal:userDef|*,2
reportRandom|{literal:userDef}|*|*|*|*,1
sprite:userDef|script|{gotoXY}|literal:userDef|literal:userDef,1
script|doForever|{script}|doIf|doIf|*|*,1
"{reportRandom}|literal:userDef|literal:userDef|*|*",2
"{sprite:userDef}|script",5
script|{doIf}|*|reportKeyPressed|script|*,1
doIf|script|{changeYPosition}|*|literal:userDef,4
"{script}|changeYPosition|*",3
script|{doForever}|script|*|*,4
doIf|{reportTouchingObject}|literal:userDef,1
script|doForever|{script}|*|*|*|doChangeVar,1
script|doForever|{script}|*|*|doIf,4
script|doForever|{script}|*|doIf|*,3
script|{doIf}|reportTouchingColor|script,1
stage:userDef|sprite:userDef|{script}|receiveGo,3
snapshot|{stage:userDef}|sprite:userDef|*|*,1
"{bounceOffEdge}|*|*|*",1
"{doChangeVar}|*|varMenu:userDef|literal:userDef|*",2
script|{doWait}|*|literal:userDef|*,1
script|doIf|{script}|changeYPosition|*,1
"{sprite:userDef}|*|script",2
doIf|{script}|*|*|*|changeYPosition,4
script|doIf|{reportTouchingColor}|*|*|*|literal:userDef,1
"{reportTouchingObject}|*|*|literal:userDef",1
script|{doIf}|*|reportKeyPressed,1
"{script}|*|changeYPosition|*|*",3
"{doChangeVar}|literal:userDef|*",2
"{script}|receiveGo|doForever",2
"{stage:userDef}|sprite:userDef|*|*|*",1
"{sprite:userDef}|script|script|script|script",2
"{doForever}|*|script|*|*",3
"{doStopThis}|literal:userDef",1
"{turn}|*|reportRandom",1
script|{gotoXY}|*|*|literal:userDef|literal:userDef,3
"{changeYPosition}|*|literal:userDef",3
"{script}|doChangeVar|gotoXY|*|*",2
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,2
"{doIf}|script|*|*",4
"{script}|receiveGo",7
doIf|{script}|gotoXY|*|*,2
"{script}|*|*|doChangeVar|gotoXY",1
script|doForever|{script}|doChangeVar|doWait|*,1
"{forward}|*|*|*|literal:userDef",1
"{script}|*|*|doIf",4
"{script}|*|*|*|receiveGo",7
sprite:userDef|{script}|doForever|*,8
"{doChangeVar}|literal:userDef|*|*|*",3
script|{doWait}|literal:userDef|*|*,1
doForever|script|{doIf}|*|reportTouchingObject|script|*,2
script|doIf|{reportKeyPressed}|*|literal:userDef,2
doIf|{script}|*|turn|*,2
doForever|{script}|doIf,7
doForever|script|{doIf}|reportKeyPressed|script|*|*,4
stage:userDef|{sprite:userDef}|*|*|*|script,3
"{sprite:userDef}|*|*|*|script",2
doIf|{script}|changeYPosition,3
"{changeYPosition}|literal:userDef|*|*",2
"{script}|doForever",7
turn|{reportRandom}|*|*|literal:userDef,2
"{doForever}|*|script|*",7
"{forward}|*|*|literal:userDef|*",1
script|turn|{reportRandom}|literal:userDef,1
doIf|script|{doChangeVar}|literal:userDef|*|*,1
script|doChangeVar|{literal:userDef}|*|*|*,1
"{script}|*|*|doChangeVar",1
script|{gotoXY}|literal:userDef|literal:userDef,4
script|{gotoXY}|literal:userDef,10
"{doChangeVar}|varMenu:userDef",1
script|doSetVar|{literal:userDef}|*|*,1
script|{doSetVar}|*|*|varMenu:userDef,3
script|{turn}|*|reportRandom,1
script|{gotoXY}|literal:userDef,5
"{doForever}|script|*|*",2
sprite:userDef|script|{doForever}|script|*|*|*,2
"{forward}|*|literal:userDef",1
doIf|{script}|*|changeYPosition|*|*,2
script|{gotoXY}|*|literal:userDef|literal:userDef|*,2
script|{doIf}|*|*|reportKeyPressed|script,1
script|doForever|{script}|*|*|*|doIf,1
snapshot|{stage:userDef}|sprite:userDef,3
doIf|script|{changeYPosition}|literal:userDef|*|*|*,1
script|{changeYPosition}|literal:userDef,1
"{script}|*|*|changeYPosition",1
"{script}|doSetVar|doForever",2
sprite:userDef|{script}|*|*|receiveGo|doForever,4
sprite:userDef|{script}|doSetVar|doForever|*|*,2
"{doForever}|*|*|*|script",8
"{doForever}|script|*|*|*",1
stage:userDef|{sprite:userDef}|script|script|script|script,4
script|doIf|{reportKeyPressed}|*|*|literal:userDef|*,3
"{doWait}|literal:userDef|*",1
"{gotoXY}|literal:userDef",4
"{script}|receiveGo",11
sprite:userDef|script|{doForever}|script|*,8
stage:userDef|sprite:userDef|{script}|*|receiveGo,1
sprite:userDef|{script}|*|receiveGo|doForever,4
"{turn}|reportRandom|*|*",1
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,2
doIf|script|{changeYPosition}|*|*|*|literal:userDef,1
"{sprite:userDef}|*|*|script",3
script|doIf|{script}|*|changeYPosition,1
sprite:userDef|script|{doForever}|*|*|*|script,5
doIf|{reportKeyPressed}|*|literal:userDef|*|*,4
doForever|{script}|*|*|doChangeVar|doWait,1
"{doIf}|*|reportTouchingObject|script",1
"{script}|*|doIf",4
script|{doForever}|script|*,5
doIf|script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,1
stage:userDef|{sprite:userDef}|script|script|script,2
script|{doSetVar}|*|varMenu:userDef,3
"{script}|gotoXY|*",4
script|{doIf}|script|*|*,8
doForever|script|{doIf}|reportKeyPressed|script,2
script|doForever|{script}|*|*|doIf|*,2
"{script}|doIf|*|*|*",5
doForever|{script}|doWait|*|*,1
script|{doChangeVar}|*|varMenu:userDef|literal:userDef,1
"{changeYPosition}|*|*|literal:userDef|*",2
script|turn|{reportRandom}|literal:userDef|*|*,2
"{snapshot}|varDec:userDef|*",1
sprite:userDef|script|{doForever}|script,5
script|{doSetVar}|literal:userDef,1
"{script}|changeYPosition|*|*",2
script|{doIf}|*|reportKeyPressed|script,3
doForever|script|{doIf}|reportTouchingObject|script|*|*,1
doStopThis|{literal:userDef}|*|*|*|*,1
"{sprite:userDef}|script",4
doForever|script|{doChangeVar}|literal:userDef|*|*|*,1
doIf|{reportTouchingColor}|*|literal:userDef,1
"{snapshot}|stage:userDef|varDec:userDef|varDec:userDef",1
doIf|script|{gotoXY}|*|literal:userDef|literal:userDef|*,1
"{sprite:userDef}|script|*",1
sprite:userDef|script|{doSetVar}|varMenu:userDef|literal:userDef,2
"{var:userDef}|*|*",1
"{doIf}|reportTouchingColor|script",1
script|doIf|{reportTouchingColor}|*|*|literal:userDef|*,1
"{forward}|*|*|literal:userDef",1
doIf|reportTouchingObject|{literal:userDef}|*|*|*,1
sprite:userDef|{script}|doForever|*|*|*,6
doIf|script|{gotoXY}|*|literal:userDef,2
"{doIf}|*|*|reportTouchingColor",2
doForever|{script}|doIf,2
"{script}|*|changeYPosition",3
script|{gotoXY}|*|literal:userDef|literal:userDef,4
"{doSetVar}|literal:userDef|*|*|*",2
"{script}|doIf|*",3
script|{changeYPosition}|literal:userDef|*|*|*,2
script|{doForever}|*|script|*,5
doIf|{reportTouchingColor}|literal:userDef|*|*|*,2
doForever|script|{doIf}|*|reportKeyPressed,2
script|{doForever}|*|script,7
"{doWait}|*|*|literal:userDef|*",1
doIf|{script}|turn|*,2
script|{doIf}|reportKeyPressed,1
script|doForever|{script}|doWait|*,1
script|doWait|{literal:userDef}|*|*,1
"{script}|doForever",8
sprite:userDef|{script}|*|*|*|receiveGo,8
"{sprite:userDef}|script|script|*|*",2
"{reportLessThan}|literal:userDef|*|*|*",1
script|{doChangeVar}|*|varMenu:userDef,3
"{doForever}|script|*|*|*",4
"{gotoXY}|literal:userDef",3
"{sprite:userDef}|script|script|*",1
"{doIf}|reportTouchingObject",2
"{receiveGo}|*",1
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY|*|*,2
script|{doForever}|script|*|*|*,7
doForever|script|{doChangeVar}|*|varMenu:userDef|literal:userDef,1
script|{doIf}|script|*,5
stage:userDef|sprite:userDef|{script}|receiveGo|gotoXY,1
script|{doForever}|*|*|script|*,5
doIf|script|{turn}|*|reportRandom,1
"{gotoXY}|*|literal:userDef|literal:userDef",5
script|doIf|{script}|*|changeYPosition|*,4
sprite:userDef|script|{doForever}|script|*|*,3
script|{gotoXY}|literal:userDef|literal:userDef|*|*,5
"{reportRandom}|*|*|*|literal:userDef",2
"{doChangeVar}|literal:userDef|*|*",1
doIf|{reportLessThan}|literal:userDef,1
"{script}|*|changeYPosition|*",2
doForever|{script}|doIf|doIf|*|*,1
doIf|{reportTouchingObject}|*|literal:userDef|*|*,1
sprite:userDef|{script}|*|receiveGo|doForever,1
"{doIf}|*|reportTouchingObject|script|*",1
"{doIf}|*|*|reportLessThan|script",1
script|{doIf}|*|*|*|reportKeyPressed,4
"{script}|doSetVar|doForever|*",1
sprite:userDef|{script}|*|*|receiveGo|doSetVar,1
script|doIf|{script}|doChangeVar|gotoXY|*|*,2
doForever|{script}|doIf|*|*|*,3
"{reportLessThan}|*|*|var:userDef|literal:userDef",1
"{gotoXY}|literal:userDef|literal:userDef|*",3
script|turn|{reportRandom}|*|*|literal:userDef|literal:userDef,1
script|{doIf}|*|*|*|reportTouchingColor,2
stage:userDef|sprite:userDef|{script}|receiveGo,2
doIf|{script}|*|doChangeVar|gotoXY,2
"{doIf}|*|reportTouchingColor|script",1
script|{doSetVar}|varMenu:userDef|literal:userDef|*,2
doSetVar|{varMenu:userDef}|*|*|*,1
"{script}|gotoXY",1
script|doIf|{reportKeyPressed}|*|*|*|literal:userDef,3
sprite:userDef|{script}|receiveGo,6
doForever|script|{doIf}|reportLessThan|script|*,1
stage:userDef|sprite:userDef|{script}|doForever|*|*|*,7
"{reportLessThan}|literal:userDef|*",1
script|doIf|{script}|turn|*|*,2
script|{doIf}|*|reportKeyPressed|script,4
doForever|script|{doIf}|*|reportKeyPressed|script|*,2
"{stage:userDef}|sprite:userDef|*",1
sprite:userDef|{script}|receiveGo,11
script|{doIf}|*|*|reportTouchingObject|script,1
"{turn}|*|reportRandom|*|*",1
"{stage:userDef}|sprite:userDef|sprite:userDef",1
script|{doIf}|*|*|reportTouchingColor,1
snapshot|stage:userDef|{sprite:userDef}|script|script,1
doIf|{script}|*|*|*|turn,1
sprite:userDef|{script}|*|*|receiveGo|doForever,1
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,3
"{doSetVar}|*|*|varMenu:userDef",1
script|{doForever}|*|script|*,8
sprite:userDef|{script}|doForever|*|*,6
"{doIf}|*|reportKeyPressed",4
"{script}|doForever|*",3
"{script}|forward|bounceOffEdge|*",1
"{script}|bounceOffEdge|*|*|*",1
reportLessThan|{var:userDef}|*|*|*|*,1
doIf|{script}|doChangeVar,1
script|{doForever}|*|*|script,3
sprite:userDef|{script}|receiveGo|doForever|*|*,2
script|{doSetVar}|literal:userDef|*|*|*,3
"{script}|doForever|*",8
"{script}|*|*|forward|bounceOffEdge",1
sprite:userDef|{script}|doForever|*,3
doIf|{reportTouchingColor}|*|*|literal:userDef,1
script|{doIf}|script|*|*,5
doForever|script|{doChangeVar}|varMenu:userDef|literal:userDef,1
sprite:userDef|script|{doSetVar}|varMenu:userDef,3
"{script}|gotoXY|*|*",5
doIf|{script}|*|*|*|doChangeVar,1
script|doForever|{script}|*|doChangeVar,1
sprite:userDef|script|{gotoXY}|*|*|literal:userDef,1
doForever|{script}|doIf|*|*,3
script|doForever|{script}|*|*|doIf,6
"{doChangeVar}|varMenu:userDef|literal:userDef|*",3
"{script}|*|*|*|receiveGo",4
doIf|script|{gotoXY}|literal:userDef|*,2
"{doIf}|*|*|*|reportTouchingColor",2
script|{changeYPosition}|*|*|literal:userDef|*,3
"{sprite:userDef}|script",3
"{doForever}|*|script",1
"{doIf}|*|*|reportTouchingObject|script",2
doForever|{script}|doIf|doIf|*,3
doIf|{script}|doStopThis|*|*|*,1
"{doIf}|reportTouchingObject|script",1
script|doIf|{reportTouchingColor}|*|literal:userDef|*,1
sprite:userDef|{script}|gotoXY,2
"{doForever}|*|script",6
sprite:userDef|script|{doForever}|*|script|*,3
"{reportKeyPressed}|*|literal:userDef|*|*",3
stage:userDef|{sprite:userDef}|script|*|*|*,3
"{doIf}|*|reportTouchingObject",1
script|{doForever}|script|*|*|*,3
script|doIf|{reportKeyPressed}|*|*|*|literal:userDef,1
sprite:userDef|{script}|receiveGo,1
script|{changeYPosition}|*|literal:userDef|*,2
"{doIf}|*|*|*|reportTouchingObject",1
"{script}|*|receiveGo|doSetVar|doForever",1
doIf|script|{gotoXY}|literal:userDef|literal:userDef,1
snapshot|{stage:userDef}|*|*|*|sprite:userDef,1
sprite:userDef|script|{doForever}|*|script|*,6
doForever|{script}|doIf|*|*,6
script|{doIf}|script|*|*,2
script|{doIf}|script,3
"{script}|doIf|doIf",3
script|{doChangeVar}|*|*|*|varMenu:userDef,3
doForever|script|{doIf}|*|*|reportTouchingColor|script,2
doForever|script|{doIf}|reportKeyPressed|script|*|*,2
script|doIf|{reportTouchingColor}|literal:userDef,1
snapshot|stage:userDef|{sprite:userDef}|script|script|script,4
stage:userDef|sprite:userDef|{script}|*|receiveGo,7
script|{doIf}|script,8
doForever|script|{doChangeVar}|*|varMenu:userDef|literal:userDef|*,1
sprite:userDef|script|{doForever}|*|script|*|*,1
snapshot|stage:userDef|{sprite:userDef}|script|*,2
script|{doIf}|*|*|reportKeyPressed,1
snapshot|stage:userDef|{sprite:userDef}|script|script|script|script,3
doForever|{script}|*|*|*|forward,1
stage:userDef|sprite:userDef|{script}|*|receiveGo|gotoXY|*,3
"{changeYPosition}|*|literal:userDef|*",2
script|{gotoXY}|*|literal:userDef,5
"{gotoXY}|literal:userDef",2
script|{changeYPosition}|*|*|literal:userDef,2
"{gotoXY}|*|literal:userDef|literal:userDef|*",5
doIf|{script}|*|doStopThis,1
"{reportKeyPressed}|literal:userDef|*",1
"{gotoXY}|*|literal:userDef",4
doIf|{script}|doChangeVar|gotoXY|*,1
"{script}|receiveGo|doSetVar|doSetVar|doForever",1
doForever|script|{doIf}|reportTouchingObject|script,2
doIf|{reportKeyPressed}|*|*|literal:userDef,4
script|doForever|{script}|*|*|doIf|doIf,2
stage:userDef|sprite:userDef|{script}|doSetVar,2
script|{doIf}|reportLessThan|script,1
script|{doChangeVar}|literal:userDef|*|*,3
script|doStopThis|{literal:userDef}|*|*|*|*,1
doIf|script|{gotoXY}|*|*|literal:userDef|literal:userDef,2
script|doForever|{script}|*|*|*|doIf,3
"{doIf}|*|*|reportTouchingObject",1
stage:userDef|sprite:userDef|{script}|doSetVar|doForever|*|*,2
script|changeYPosition|{literal:userDef}|*|*|*,1
stage:userDef|{sprite:userDef}|script|script,8
"{script}|doStopThis|*|*|*",1
script|{doForever}|script,3
"{doForever}|*|*|script|*",7
script|{doForever}|script,8
"{reportKeyPressed}|literal:userDef|*|*|*",1
"{script}|doIf|*|*|*",2
script|doIf|{script}|doStopThis|*|*|*,1
doIf|{script}|changeYPosition|*,2
doIf|{reportTouchingColor}|literal:userDef,1
sprite:userDef|script|{doSetVar}|*|*|*|varMenu:userDef,1
doForever|{script}|*|*|doIf,1
script|{changeYPosition}|*|literal:userDef,3
doForever|script|{doIf}|script|*|*|*,2
"*|{snapshot}|varDec:userDef|varDec:userDef|*",1
stage:userDef|sprite:userDef|{script}|*|receiveGo|doForever|*,4
"{reportTouchingObject}|*|*|literal:userDef|*",1
doForever|script|{doIf}|script|*|*|*,3
sprite:userDef|{script}|*|receiveGo,9
sprite:userDef|{script}|receiveGo|gotoXY|*|*,3
doIf|{script}|changeYPosition|*|*,1
"{script}|receiveGo",10
script|{bounceOffEdge}|*|*|*,1
doForever|script|{doIf}|*|*|reportKeyPressed,4
"{doIf}|*|reportLessThan|script",1
stage:userDef|sprite:userDef|{script}|gotoXY,3
sprite:userDef|{script}|doSetVar|doSetVar|doForever|*,1
"{script}|*|*|doStopThis",1
doIf|script|{gotoXY}|*|*|literal:userDef,2
snapshot|{stage:userDef}|sprite:userDef|sprite:userDef|sprite:userDef|*,1
"{reportKeyPressed}|*|*|*|literal:userDef",4
"{doForever}|*|*|*|script",5
script|{doIf}|*|*|reportKeyPressed|script,4
sprite:userDef|script|{gotoXY}|*|literal:userDef|literal:userDef|*,3
"{doForever}|script|*|*|*",7
stage:userDef|sprite:userDef|{script}|receiveGo|doForever|*,6
stage:userDef|sprite:userDef|{script}|receiveGo|doForever,2
doForever|script|{doIf}|reportKeyPressed,3
script|{doForever}|*|*|script,6
"{snapshot}|varDec:userDef|varDec:userDef|varDec:userDef|*",1
"{gotoXY}|*|*|*|literal:userDef",4
stage:userDef|{sprite:userDef}|*|script|script,2
script|{gotoXY}|literal:userDef|literal:userDef|*|*,3
sprite:userDef|{script}|doForever|*|*,3
script|doIf|{script}|*|doStopThis,1
"{gotoXY}|literal:userDef|*",3
"*|{snapshot}|varDec:userDef",1
"{script}|*|receiveGo|doForever|*",3
"{doSetVar}|literal:userDef|*",2
"{doIf}|reportTouchingObject",1
script|changeYPosition|{literal:userDef}|*|*,1
script|{doForever}|*|script|*,2
"{sprite:userDef}|script",2
snapshot|stage:userDef|{sprite:userDef}|script|*|*,3
script|{doForever}|script|*|*|*,5
